candidate_id,model_split,raw_split,raw_source_file,raw_source_row,raw_refcode,source_doi,source_doi_normalized,source_group_id,source_group_basis,mof_name,source_dataset,assay_type,outcome_label,outcome_value,outcome_unit,evidence_grade,topology_family,metal_node,linker_family,source_url,cost_synthesis,cost_characterization,predicted_success,uncertainty,risk_score,feature_available,score_source,uncertainty_source,cost_source,risk_source,raw_filename,original_model_split,final_evaluation_split,exclusion_reason
mofsimplify_solvent_train_00883_PIYZED03,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,883,PIYZED03,10.1002/anie.200704421,10.1002/anie.200704421,10.1002/anie.200704421,normalized_source_doi,PIYZED03_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,PIYZED03_clean.cif,train,train,
mofsimplify_solvent_train_00884_PIYZED,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,884,PIYZED,10.1002/anie.200704421,10.1002/anie.200704421,10.1002/anie.200704421,normalized_source_doi,PIYZED_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,PIYZED_clean.cif,train,train,
mofsimplify_solvent_train_00885_POFSIN01,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,885,POFSIN01,10.1002/anie.200704421,10.1002/anie.200704421,10.1002/anie.200704421,normalized_source_doi,POFSIN01_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,POFSIN01_clean.cif,train,train,
mofsimplify_solvent_train_00886_POFSIN02,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,886,POFSIN02,10.1002/anie.200704421,10.1002/anie.200704421,10.1002/anie.200704421,normalized_source_doi,POFSIN02_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,POFSIN02_clean.cif,train,train,
mofsimplify_solvent_train_00887_POFSIN03,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,887,POFSIN03,10.1002/anie.200704421,10.1002/anie.200704421,10.1002/anie.200704421,normalized_source_doi,POFSIN03_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,POFSIN03_clean.cif,train,train,
mofsimplify_solvent_train_00888_POFSIN,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,888,POFSIN,10.1002/anie.200704421,10.1002/anie.200704421,10.1002/anie.200704421,normalized_source_doi,POFSIN_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,POFSIN_clean.cif,train,train,
mofsimplify_solvent_train_00889_PIZHEN,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,889,PIZHEN,10.1039/c4ce00147h,10.1039/c4ce00147h,10.1039/c4ce00147h,normalized_source_doi,PIZHEN_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,PIZHEN_clean.cif,train,train,
mofsimplify_solvent_train_00890_POHCOG,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,890,POHCOG,10.1021/ic403069d,10.1021/ic403069d,10.1021/ic403069d,normalized_source_doi,POHCOG_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,POHCOG_clean.cif,train,train,
mofsimplify_solvent_train_00891_POHLUV,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,891,POHLUV,10.1021/cg401452p,10.1021/cg401452p,10.1021/cg401452p,normalized_source_doi,POHLUV_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,POHLUV_clean.cif,train,train,
mofsimplify_solvent_train_00892_POHMAC,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,892,POHMAC,10.1021/cg401452p,10.1021/cg401452p,10.1021/cg401452p,normalized_source_doi,POHMAC_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,POHMAC_clean.cif,train,train,
mofsimplify_solvent_train_00893_PORVID,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,893,PORVID,10.1002/zaac.201400177,10.1002/zaac.201400177,10.1002/zaac.201400177,normalized_source_doi,PORVID_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,PORVID_clean.cif,train,train,
mofsimplify_solvent_train_00894_POYPAW,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,894,POYPAW,10.1021/ic502950k,10.1021/ic502950k,10.1021/ic502950k,normalized_source_doi,POYPAW_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,POYPAW_clean.cif,train,train,
mofsimplify_solvent_train_00895_PUDSIR,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,895,PUDSIR,10.1021/cg9000736,10.1021/cg9000736,10.1021/cg9000736,normalized_source_doi,PUDSIR_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,PUDSIR_clean.cif,train,train,
mofsimplify_solvent_train_00896_PUDSUD,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,896,PUDSUD,10.1021/cg9000736,10.1021/cg9000736,10.1021/cg9000736,normalized_source_doi,PUDSUD_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,PUDSUD_clean.cif,train,train,
mofsimplify_solvent_train_00897_PUFXIZ,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,897,PUFXIZ,10.1002/chem.201405395,10.1002/chem.201405395,10.1002/chem.201405395,normalized_source_doi,PUFXIZ_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,PUFXIZ_clean.cif,train,train,
mofsimplify_solvent_train_00898_PUMGIP01,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,898,PUMGIP01,10.1039/c5cc09459c,10.1039/c5cc09459c,10.1039/c5cc09459c,normalized_source_doi,PUMGIP01_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,PUMGIP01_clean.cif,train,train,
mofsimplify_solvent_train_00899_PUNCIL,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,899,PUNCIL,10.1021/cg901332m,10.1021/cg901332m,10.1021/cg901332m,normalized_source_doi,PUNCIL_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,PUNCIL_clean.cif,train,train,
mofsimplify_solvent_train_00900_PUNFIO,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,900,PUNFIO,10.1021/cg901332m,10.1021/cg901332m,10.1021/cg901332m,normalized_source_doi,PUNFIO_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,PUNFIO_clean.cif,train,train,
mofsimplify_solvent_train_00901_PURJIW,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,901,PURJIW,10.1039/b913910a,10.1039/b913910a,10.1039/b913910a,normalized_source_doi,PURJIW_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,PURJIW_clean.cif,train,train,
mofsimplify_solvent_train_00902_PURNEX,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,902,PURNEX,10.1002/asia.201500424,10.1002/asia.201500424,10.1002/asia.201500424,normalized_source_doi,PURNEX_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,PURNEX_clean.cif,train,train,
mofsimplify_solvent_train_00903_PURNIB,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,903,PURNIB,10.1002/asia.201500424,10.1002/asia.201500424,10.1002/asia.201500424,normalized_source_doi,PURNIB_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,PURNIB_clean.cif,train,train,
mofsimplify_solvent_train_00904_PURRIE,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,904,PURRIE,10.1021/cg901227h,10.1021/cg901227h,10.1021/cg901227h,normalized_source_doi,PURRIE_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,PURRIE_clean.cif,train,train,
mofsimplify_solvent_train_00905_PUVREF,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,905,PUVREF,10.1007/s10973-015-4492-5,10.1007/s10973-015-4492-5,10.1007/s10973-015-4492-5,normalized_source_doi,PUVREF_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,PUVREF_clean.cif,train,train,
mofsimplify_solvent_train_00906_PUZJOL,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,906,PUZJOL,10.1039/c5ce01886b,10.1039/c5ce01886b,10.1039/c5ce01886b,normalized_source_doi,PUZJOL_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,PUZJOL_clean.cif,train,train,
mofsimplify_solvent_train_00907_PUZKUS,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,907,PUZKUS,10.1039/c5ce01886b,10.1039/c5ce01886b,10.1039/c5ce01886b,normalized_source_doi,PUZKUS_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,PUZKUS_clean.cif,train,train,
mofsimplify_solvent_train_00908_QAGQEW,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,908,QAGQEW,10.1039/c0sc00320d,10.1039/c0sc00320d,10.1039/c0sc00320d,normalized_source_doi,QAGQEW_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,QAGQEW_clean.cif,train,train,
mofsimplify_solvent_train_00909_QAMVEH01,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,909,QAMVEH01,10.1039/c2jm16324a,10.1039/c2jm16324a,10.1039/c2jm16324a,normalized_source_doi,QAMVEH01_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,QAMVEH01_clean.cif,train,train,
mofsimplify_solvent_train_00910_QAPQEE,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,910,QAPQEE,10.1021/cg049808b,10.1021/cg049808b,10.1021/cg049808b,normalized_source_doi,QAPQEE_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,QAPQEE_clean.cif,train,train,
mofsimplify_solvent_train_00911_QAQNOO,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,911,QAQNOO,10.1021/acs.inorgchem.7b00681,10.1021/acs.inorgchem.7b00681,10.1021/acs.inorgchem.7b00681,normalized_source_doi,QAQNOO_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,QAQNOO_clean.cif,train,train,
mofsimplify_solvent_train_00912_QAQRUW,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,912,QAQRUW,10.1021/ja0523082,10.1021/ja0523082,10.1021/ja0523082,normalized_source_doi,QAQRUW_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,QAQRUW_clean.cif,train,train,
mofsimplify_solvent_train_00913_QARCET,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,913,QARCET,10.1021/ic2015463,10.1021/ic2015463,10.1021/ic2015463,normalized_source_doi,QARCET_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,QARCET_clean.cif,train,train,
mofsimplify_solvent_train_00914_QARTAG,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,914,QARTAG,10.1002/ejic.201101229,10.1002/ejic.201101229,10.1002/ejic.201101229,normalized_source_doi,QARTAG_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,QARTAG_clean.cif,train,train,
mofsimplify_solvent_train_00915_QEBGAH,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,915,QEBGAH,10.1039/c2sc20443f,10.1039/c2sc20443f,10.1039/c2sc20443f,normalized_source_doi,QEBGAH_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,QEBGAH_clean.cif,train,train,
mofsimplify_solvent_train_00916_QEFNAQ,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,916,QEFNAQ,10.1021/ja002624a,10.1021/ja002624a,10.1021/ja002624a,normalized_source_doi,QEFNAQ_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,QEFNAQ_clean.cif,train,train,
mofsimplify_solvent_train_00917_QEJYIP,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,917,QEJYIP,10.1021/ic202601y,10.1021/ic202601y,10.1021/ic202601y,normalized_source_doi,QEJYIP_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,QEJYIP_clean.cif,train,train,
mofsimplify_solvent_train_00918_QEVKOS,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,918,QEVKOS,10.1021/ic061142i,10.1021/ic061142i,10.1021/ic061142i,normalized_source_doi,QEVKOS_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,QEVKOS_clean.cif,train,train,
mofsimplify_solvent_train_00919_QEZYUR,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,919,QEZYUR,10.1021/ic3027682,10.1021/ic3027682,10.1021/ic3027682,normalized_source_doi,QEZYUR_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,QEZYUR_clean.cif,train,train,
mofsimplify_solvent_train_00920_QEZZEC,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,920,QEZZEC,10.1021/ic3027682,10.1021/ic3027682,10.1021/ic3027682,normalized_source_doi,QEZZEC_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,QEZZEC_clean.cif,train,train,
mofsimplify_solvent_train_00921_QIPROY,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,921,QIPROY,10.1039/c3ra44348e,10.1039/c3ra44348e,10.1039/c3ra44348e,normalized_source_doi,QIPROY_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,QIPROY_clean.cif,train,train,
mofsimplify_solvent_train_00922_QIQZIB,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,922,QIQZIB,10.1039/c3cc47462c,10.1039/c3cc47462c,10.1039/c3cc47462c,normalized_source_doi,QIQZIB_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,QIQZIB_clean.cif,train,train,
mofsimplify_solvent_train_00923_QIRWAR,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,923,QIRWAR,10.1002/zaac.201300253,10.1002/zaac.201300253,10.1002/zaac.201300253,normalized_source_doi,QIRWAR_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,QIRWAR_clean.cif,train,train,
