candidate_id,model_split,raw_split,raw_source_file,raw_source_row,raw_refcode,outcome_binary,source_doi,source_doi_normalized,source_group_id,source_group_basis,original_model_split,final_evaluation_split,exclusion_reason,predicted_success,uncertainty,proxy_total_cost,cost_synthesis,cost_characterization,risk_score,score_source,uncertainty_source,cost_source,risk_source
mofsimplify_solvent_val_00007_ANAWIX,calibration,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,7,ANAWIX,1,10.1021/acs.cgd.6b00488,10.1021/acs.cgd.6b00488,10.1021/acs.cgd.6b00488,normalized_source_doi,calibration,calibration,,0.54636454286236524,0.99378844129073141,1.3977568698101828,0.93183791320678855,0.46591895660339427,0.72371194921418303,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_val_00034_COPXOV,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,34,COPXOV,1,10.1021/ic801278j,10.1021/ic801278j,10.1021/ic801278j,normalized_source_doi,test,test,,0.50524452111367057,0.9999206358855508,1.3704024927828489,0.91360166185523262,0.45680083092761631,0.74733805738594006,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_val_00038_DAMYOI,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,38,DAMYOI,0,10.1039/C6DT03755K,10.1039/c6dt03755k,10.1039/c6dt03755k,normalized_source_doi,test,test,,0.51976729878312711,0.9988722511923076,1.5586444359230573,1.0390962906153716,0.51954814530768578,0.73955247620459019,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_val_00046_DUBBEI,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,46,DUBBEI,1,10.1021/ic801817e,10.1021/ic801817e,10.1021/ic801817e,normalized_source_doi,test,test,,0.49059782537326918,0.99974491392091236,1.6984626808358547,1.1323084538905699,0.56615422694528494,0.75457354427382151,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_val_00048_DUDZOT,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,48,DUDZOT,1,10.1039/C4TA06209D,10.1039/c4ta06209d,10.1039/c4ta06209d,normalized_source_doi,test,test,,0.5057077289964762,0.99990599722885432,1.5216157514994739,1.0144105009996494,0.50720525049982468,0.747099134116189,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_val_00056_EBUREA,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,56,EBUREA,1,10.1039/c1ce05817g,10.1039/c1ce05817g,10.1039/c1ce05817g,normalized_source_doi,test,test,,0.54425563211128014,0.99434138554238283,1.4144685303701674,0.94297902024677827,0.47148951012338913,0.72504287671555134,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_val_00058_ECEZAO01,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,58,ECEZAO01,1,10.1021/cg050363g,10.1021/cg050363g,10.1021/cg050363g,normalized_source_doi,test,test,,0.49378598577888838,0.9998885807577077,1.5489902826066508,1.032660188404434,0.51633009420221698,0.75305129748940969,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_val_00059_EDIKIL,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,59,EDIKIL,1,10.1021/cm000419o,10.1021/cm000419o,10.1021/cm000419o,normalized_source_doi,test,test,,0.46350208886592775,0.99615295835478201,1.7047962558054981,1.1365308372036653,0.56826541860183266,0.76632543474442705,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_val_00072_EXAXAE,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,72,EXAXAE,1,10.1021/acs.inorgchem.6b01592,10.1021/acs.inorgchem.6b01592,10.1021/acs.inorgchem.6b01592,normalized_source_doi,test,test,,0.50144467548860738,0.99999397793071987,1.5151498080705696,1.0100998720470464,0.50504993602352322,0.74927465122105619,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_val_00076_FATQID,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,76,FATQID,1,10.1039/C7DT00192D,10.1039/c7dt00192d,10.1039/c7dt00192d,normalized_source_doi,test,test,,0.5475216980998292,0.99347404366608449,1.5429143276657087,1.0286095517771392,0.5143047758885696,0.72297617278312765,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_val_00081_FIFNUE,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,81,FIFNUE,1,10.1021/ic049170t,10.1021/ic049170t,10.1021/ic049170t,normalized_source_doi,test,test,,0.40063397539064771,0.97132023846586169,1.5882289478553784,1.0588192985702523,0.52940964928512613,0.78534313153760693,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_val_00082_FIFPAM,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,82,FIFPAM,1,10.1021/ic049170t,10.1021/ic049170t,10.1021/ic049170t,normalized_source_doi,test,test,,0.39961950303933735,0.97072758280830795,1.5932834402911882,1.0621889601941255,0.53109448009706273,0.78555403988448536,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_val_00090_GARQAU,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,90,GARQAU,0,10.1021/acs.cgd.7b00100,10.1021/acs.cgd.7b00100,10.1021/acs.cgd.7b00100,normalized_source_doi,test,test,,0.51217754260590209,0.9995720758534119,1.4077280136185539,0.93848534241236925,0.46924267120618463,0.7436972666237549,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_val_00097_GIXGOK,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,97,GIXGOK,0,10.1039/b717233h,10.1039/b717233h,10.1039/b717233h,normalized_source_doi,test,test,,0.57258237529559186,0.98474534203964115,1.7902089485496968,1.1934726323664646,0.59673631618323231,0.70608148337202459,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_val_00099_GUKFEY,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,99,GUKFEY,0,10.1021/cg900119a,10.1021/cg900119a,10.1021/cg900119a,normalized_source_doi,test,test,,0.46612343440192211,0.99668612563439252,1.9449716424144983,1.2966477616096654,0.64832388080483272,0.76528134561623529,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_val_00100_GUPBEZ02,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,100,GUPBEZ02,1,10.1021/ja308801n,10.1021/ja308801n,10.1021/ja308801n,normalized_source_doi,test,test,,0.38288216105788209,0.96005219387689,5.42822567356201,3.6188171157080067,1.8094085578540033,0.78858501640950396,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_val_00102_HADQUA,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,102,HADQUA,0,10.1039/c1sc00421b,10.1039/c1sc00421b,10.1039/c1sc00421b,normalized_source_doi,test,test,,0.59499731742756601,0.97380185815789966,1.6929357097385656,1.128623806492377,0.56431190324618852,0.68940227036516677,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_val_00107_HIMSAY,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,107,HIMSAY,0,10.1021/ja073505z,10.1021/ja073505z,10.1021/ja073505z,normalized_source_doi,test,test,,0.46317990159089062,0.99608467676783907,1.392994902927243,0.92866326861816206,0.46433163430908103,0.76645238758847423,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_val_00118_IPIHIA,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,118,IPIHIA,1,10.1039/C6RA10664A,10.1039/c6ra10664a,10.1039/c6ra10664a,normalized_source_doi,test,test,,0.48489777488545599,0.99934180819905682,1.3517828962545955,0.90118859750306368,0.45059429875153184,0.75722201665680045,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_val_00139_KAVTUY,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,139,KAVTUY,1,10.1039/c0ce00439a,10.1039/c0ce00439a,10.1039/c0ce00439a,normalized_source_doi,test,test,,0.36005342807026658,0.94272752962384399,2.0037378510891632,1.3358252340594421,0.66791261702972105,0.79133705077678873,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_val_00141_KEGZOL,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,141,KEGZOL,0,10.1021/ja00160a038,10.1021/ja00160a038,10.1021/ja00160a038,normalized_source_doi,test,test,,0.26383189551140646,0.8324738778153804,2.0323835783676967,1.3549223855784644,0.67746119278923222,0.78432099115198695,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_val_00145_KILJEV,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,145,KILJEV,0,10.1021/ic070132u,10.1021/ic070132u,10.1021/ic070132u,normalized_source_doi,test,test,,0.43176434210558667,0.98652330479694084,1.8239996674309795,1.2159997782873198,0.60799988914365988,0.77737948134567714,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_val_00149_KIYJAF,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,149,KIYJAF,1,10.1021/cg4011967,10.1021/cg4011967,10.1021/cg4011967,normalized_source_doi,test,test,,0.49507278020534379,0.99992994882318742,1.3868829114588062,0.92458860763920414,0.46229430381960207,0.75242858430892179,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_val_00150_KOMHAW,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,150,KOMHAW,1,10.1021/cg800289c,10.1021/cg800289c,10.1021/cg800289c,normalized_source_doi,test,test,,0.46797328435152746,0.99703839794587379,1.5163445207367185,1.0108963471578123,0.50544817357890615,0.76453255679717325,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_val_00152_KUKPOX,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,152,KUKPOX,0,10.1039/C5DT00994D,10.1039/c5dt00994d,10.1039/c5dt00994d,normalized_source_doi,test,test,,0.56243816386098311,0.98872181701443229,1.4948164710060796,0.99654431400405308,0.49827215700202654,0.71314182657672465,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_val_00161_LIXWEV,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,161,LIXWEV,0,10.1002/ejic.200700940,10.1002/ejic.200700940,10.1002/ejic.200700940,normalized_source_doi,test,test,,0.40208771878959998,0.9721587390283889,1.9909086358257748,1.3272724238838498,0.6636362119419249,0.78503551011939443,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_val_00162_LUJBAV,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,162,LUJBAV,0,10.1021/acs.cgd.5b01124,10.1021/acs.cgd.5b01124,10.1021/acs.cgd.5b01124,normalized_source_doi,test,test,,0.53421775556109063,0.99661898517684833,1.3895403139495199,0.92636020929967999,0.46318010464984,0.7312006148078789,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_val_00171_MAPHAP,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,171,MAPHAP,0,10.1039/C7CE00481H,10.1039/c7ce00481h,10.1039/c7ce00481h,normalized_source_doi,test,test,,0.4641049361030431,0.9962791029625917,1.5720587837590845,1.048039189172723,0.52401959458636149,0.76608708342977427,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_val_00174_MONQIR,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,174,MONQIR,1,10.1021/jp412601x,10.1021/jp412601x,10.1021/jp412601x,normalized_source_doi,test,test,,0.50813172392289097,0.99980919535958357,1.6591910402193273,1.1061273601462183,0.55306368007310913,0.74583873571834625,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_val_00175_MONWET,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,175,MONWET,0,10.1039/C4CE01035C,10.1039/c4ce01035c,10.1039/c4ce01035c,normalized_source_doi,test,test,,0.4216277240678446,0.98220402396996342,1.6926228960720908,1.1284152640480605,0.56420763202403024,0.78028814995105944,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_val_00177_MOYYEF,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,177,MOYYEF,0,10.1021/cg801026y,10.1021/cg801026y,10.1021/cg801026y,normalized_source_doi,test,test,,0.49549609641037767,0.99994146864490752,1.5250056278683668,1.0166704185789113,0.50833520928945564,0.75222268611726495,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_val_00180_NATHUO,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,180,NATHUO,1,10.1021/acs.cgd.7b00086,10.1021/acs.cgd.7b00086,10.1021/acs.cgd.7b00086,normalized_source_doi,test,test,,0.53392754570592649,0.9966761364924559,1.5001594356800261,1.0001062904533506,0.50005314522667532,0.73137429539326471,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_val_00184_NEXVET,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,184,NEXVET,0,10.1039/C2SC20306E,10.1039/c2sc20306e,10.1039/c2sc20306e,normalized_source_doi,test,test,,0.55627115487149525,0.99084419212572161,1.6102479954373699,1.0734986636249133,0.53674933181245665,0.71728651862711312,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_val_00191_NUNCEG,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,191,NUNCEG,0,10.1039/C5DT00690B,10.1039/c5dt00690b,10.1039/c5dt00690b,normalized_source_doi,test,test,,0.54102860897717098,0.99513742243343994,2.7676178067030062,1.845078537802004,0.92253926890100202,0.72705440672813448,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_val_00200_OMAMEU,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,200,OMAMEU,0,10.1002/chem.200305040,10.1002/chem.200305040,10.1002/chem.200305040,normalized_source_doi,test,test,,0.43838561965042444,0.98901820882165625,1.8734381596476037,1.2489587730984024,0.62447938654920121,0.77531629458561591,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_val_00202_OMOVET,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,202,OMOVET,0,10.1021/jacs.6b01093,10.1021/jacs.6b01093,10.1021/jacs.6b01093,normalized_source_doi,test,test,,0.47253642408930335,0.99782260466051076,1.4379131040557969,0.95860873603719787,0.47930436801859894,0.76264309028560373,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_val_00203_ORANAY,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,203,ORANAY,1,10.1039/C6NJ01231K,10.1039/c6nj01231k,10.1039/c6nj01231k,normalized_source_doi,test,test,,0.54200986351346514,0.99490177272339997,1.7553444877976698,1.17022965853178,0.58511482926588998,0.72644595460496741,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_val_00210_OVIWIA,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,210,OVIWIA,1,10.1021/cg101668f,10.1021/cg101668f,10.1021/cg101668f,normalized_source_doi,test,test,,0.40355475295137455,0.97299204899130309,2.050496655288403,1.3669977701922686,0.68349888509613432,0.78471864801996427,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_val_00219_PAMHIW,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,219,PAMHIW,0,10.1021/cg200983y,10.1021/cg200983y,10.1021/cg200983y,normalized_source_doi,test,test,,0.57490409340261228,0.98375006025501155,1.4318968631475728,0.95459790876504858,0.47729895438252429,0.70442298342619969,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_val_00225_POZHUI,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,225,POZHUI,0,10.1021/ja807229a,10.1021/ja807229a,10.1021/ja807229a,normalized_source_doi,test,test,,0.47012593199044045,0.9974233706376181,1.6425185168423706,1.0950123445615805,0.54750617228079024,0.7636487193235888,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_val_00231_QITZIE,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,231,QITZIE,0,10.1039/C3CE42545B,10.1039/c3ce42545b,10.1039/c3ce42545b,normalized_source_doi,test,test,,0.51051596892239326,0.99968089387159043,1.3316768435194568,0.88778456234630454,0.44389228117315227,0.74458246247459858,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_val_00238_QOPPOC,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,238,QOPPOC,1,10.1021/cm502189c,10.1021/cm502189c,10.1021/cm502189c,normalized_source_doi,test,test,,0.39694494049414919,0.96913542261771912,1.662264392751752,1.1081762618345012,0.55408813091725062,0.78609524106178497,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
mofsimplify_solvent_val_00239_QOXFIU,test,val,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/val.csv,239,QOXFIU,0,10.1021/ic5018906,10.1021/ic5018906,10.1021/ic5018906,normalized_source_doi,test,test,,0.46148645338751493,0.99571587801526862,2.3770378814836444,1.5846919209890962,0.79234596049454808,0.76711471231387685,train_fit_logistic_C_selected_by_train_internal_CV,normalized_binary_entropy_proxy_not_calibrated,1_plus_mean_absolute_train_standardized_descriptor_value,0.5*(1-predicted_success)+0.5*uncertainty; benchmark-defined uncalibrated proxy; descriptive in the primary cost-only comparison and constrained only in the legacy stress test
